Gene,Condition,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10
Gene_659,Target,7.969196591,7.571934538,7.497771765,6.84431637,7.97170739,8.677015759,5.347309032,7.25792117,7.578158458,5.904351695,6.003138663,6.603720358,6.497926047,5.389344397,6.71641222,5.404116634,4.737543195,4.773135856,5.744557748,6.063115132
Gene_660,Target,3.947032277,5.432898431,4.521157723,5.296207611,4.0766002,4.232631475,5.05005954,3.525329385,4.360936712,1.755486969,7.90105994,9.854928575,6.980928324,8.137850122,7.194784294,8.476193493,8.439830977,8.390487667,8.214056494,8.936939708
Gene_661,Target,5.434803569,6.741554114,6.906335821,5.539294564,7.247107249,7.468646963,6.704063444,6.578678446,8.709162827,8.022715578,3.292496,4.686625739,4.731647483,5.223132079,4.989950271,5.322783718,4.963092957,5.904484327,6.111387793,2.778491833
Gene_662,Target,6.593279333,4.216199775,2.778905326,6.294423507,4.891150501,6.3916991,4.644174999,6.010651053,3.244796734,5.5570007,6.808822622,8.956621191,7.826443492,8.575262821,8.088844441,6.742179327,8.187681943,8.182371632,6.959419392,7.592819078
Gene_663,Target,7.078005875,9.801103677,6.83995545,5.34380378,7.064249782,6.764578842,6.516552387,7.716512433,7.347566107,7.233658699,5.745561479,4.477828396,5.237879124,6.748969447,5.466944081,2.967798709,5.765379014,3.07316486,3.13900388,4.517593098
Gene_664,Target,6.153284672,4.840091852,5.098950986,4.364464645,4.234131954,6.321888814,4.343849597,4.778770212,3.737555084,5.082157437,7.849610532,9.022699462,6.723977215,7.227139857,9.00169439,7.003832902,8.390403233,9.037543487,8.792310601,5.844790281
Gene_665,Target,8.364089848,5.623673249,8.084352402,7.989101252,5.366791041,6.664517111,7.784607821,5.410109658,6.753594096,5.90440234,6.85659169,5.578434672,6.488806865,4.314216486,7.52661827,4.242162614,5.853978517,4.448541936,3.349759851,6.414992881
Gene_666,Target,4.670740554,4.232125132,4.908408911,4.375211627,5.530220012,6.65648912,3.75478988,3.383319406,5.163973688,5.454986348,7.60672994,7.178097241,8.37138568,8.781040626,7.312904147,6.968920512,8.593786139,7.31816103,8.175564396,8.400491111
Gene_667,Target,7.493459228,6.541191624,6.889247337,6.408213283,5.574721288,6.435048672,7.926179624,7.244244884,6.731874242,6.907416508,6.304823709,6.661565357,5.186739371,4.7321003,6.478441683,4.513474082,5.142178835,4.313960441,3.988823354,3.879725571
Gene_668,Target,5.69426013,5.48979338,4.165274514,4.305204608,5.576585634,4.703349672,4.695530856,5.65339269,5.057930464,5.631156952,6.56673468,8.296414729,8.363613448,8.621667418,7.714873305,9.928642504,9.494762102,7.6434171,7.371565641,9.137937522
Gene_669,Target,6.566508057,7.2824627,6.432403607,6.775215106,6.673111415,8.096540225,5.413515652,5.760297656,7.343846627,7.918571481,5.011009591,5.287507575,6.715751238,5.271390832,6.365813104,4.120924669,5.644634638,3.886459865,5.231410992,4.738237652
Gene_670,Target,4.640414645,6.011168114,4.985524268,4.36082138,6.998157945,7.103827918,4.050787842,6.003423911,5.765145081,5.34890549,8.406585886,9.172480758,9.515283812,6.577629603,7.863892272,7.952902898,9.868945778,8.700841259,7.029645228,8.604201032
Gene_671,Target,5.246743391,7.572419468,7.563353981,8.811817233,6.988977731,7.635093996,7.273015511,6.326810868,6.472424977,5.870142458,5.580104722,5.25525231,4.224812086,3.894977329,4.138296231,4.578033472,2.640998136,5.02647175,5.905004415,5.032878489
Gene_672,Target,6.124533578,4.667656081,5.14612727,4.366787223,3.271903262,5.31876954,5.517510387,5.373065095,3.637277617,4.384031901,6.951768452,7.231129599,7.772055133,7.312526153,8.760748765,7.683872417,7.285615918,7.291596543,8.781813804,7.263127912
Gene_673,Target,7.110098513,7.279088738,6.007549449,8.306338084,6.549846836,7.592053276,5.162700589,6.192347861,8.438511173,6.117835648,6.440959217,5.193917782,4.520158599,4.984383282,3.902725122,4.501161447,5.978887789,3.942001079,5.502102401,4.545696472
Gene_674,Target,5.01718591,4.053648374,5.816420408,6.041910678,5.12028715,5.342431002,3.755562472,6.48587971,5.108765031,6.00975233,9.795256528,6.780574663,6.871867452,8.792145144,8.909497299,6.789722295,7.88506167,8.703869507,8.361527679,7.645436625
Gene_675,Target,5.975581217,8.840750932,4.554086133,5.782894833,7.709114273,8.387732442,7.719143878,7.731668491,6.606302022,7.114099115,6.817378734,6.438667433,6.203306176,4.624002994,2.86254932,3.477695234,7.025615149,4.576914087,4.820249027,5.062880075
Gene_676,Target,3.849827271,4.862756779,4.580496337,5.762509481,5.016731941,3.766313129,4.579450604,3.900456644,5.912291636,4.875792577,8.898576296,8.171946144,7.684718914,5.862240396,8.732749887,8.049304161,7.817359546,7.746837531,8.062773493,8.769563332
Gene_677,Target,7.319151006,5.592569007,7.398792988,7.800758829,7.463820474,7.936874202,5.171667148,6.890261416,7.655686898,7.075712265,5.159712241,5.610379441,5.943562284,4.098790682,4.306228207,4.408101944,5.738650016,4.939775878,5.706948118,4.827281176
Gene_678,Target,4.167281606,6.699049874,6.961892185,4.987842219,3.724657711,6.58441604,4.919861899,5.476603243,3.529450486,6.73189251,9.689061484,8.169805098,7.403226516,5.791129209,7.619281142,8.734802354,8.768723668,7.384602736,9.636658956,8.554927914
Gene_679,Target,7.036951146,6.802617645,6.436387661,6.593797569,7.246850477,6.949503031,8.534387641,6.972088577,6.269685436,5.083649307,6.185032719,4.710238564,3.595237627,4.120567325,7.542988009,3.714664767,5.29220366,3.157331704,4.758977406,5.32073936
Gene_680,Target,4.757878675,5.008019638,4.764670784,5.917778055,4.923233344,6.611966124,5.739729829,4.901368122,6.102826358,5.037157178,8.327593448,7.734424051,4.98888478,7.507335057,6.51147097,8.01994494,8.133561766,8.407954121,8.26903794,10.20887877
Gene_681,Target,7.022831252,7.693324477,7.067835886,8.831868464,7.735119266,8.117296535,4.979111731,7.531189734,6.194885556,7.919868325,4.852871015,5.683649964,5.438102336,3.025318226,4.05693464,4.470659504,5.81581995,4.630025373,4.808263521,5.333348075
Gene_682,Target,4.916962856,3.872403695,6.790364954,4.318738815,4.948634187,4.547700697,4.277713429,4.42581524,4.785728248,3.832808358,9.866115801,7.736214847,6.606664801,9.009285837,7.868770994,7.377867401,7.42371399,7.879627729,6.343093145,7.886207383
Gene_683,Target,8.912364452,4.809179376,7.650234873,7.321910696,9.611952519,6.439638104,6.527919182,6.759354128,6.888429565,6.247268498,5.11728018,7.001070047,5.345479371,5.893642249,4.991756038,6.326866572,4.789548322,5.024418029,4.06712774,4.875676873
Gene_684,Target,4.564077645,5.152865253,5.623380051,5.991843172,5.21540279,6.852300054,5.131104629,4.670959745,5.746051977,4.437089153,8.173658303,7.745406037,6.832686318,8.398107244,7.509977988,7.610857994,7.490772243,8.192499955,6.03277565,5.614091601
Gene_685,Target,7.793855346,8.384210284,7.363907358,7.260955537,7.910255509,5.956568247,6.077768621,6.939991194,8.662559359,7.524535084,5.856449192,7.268480379,3.675917986,4.911176768,3.065986908,4.409135345,4.130143683,5.767962633,4.384139483,4.56796618
Gene_686,Target,4.891265032,6.010310147,6.668445646,4.634805258,5.488784838,3.770588223,3.476579023,5.610428344,2.852789463,5.731258687,8.623655921,8.336365704,7.949061313,8.194685378,7.196352189,7.015394216,8.739783656,7.977477396,5.071950689,6.388903861
Gene_687,Target,7.91421013,6.994840042,8.565242152,6.381489134,8.698929618,6.948166461,5.576469329,6.617147559,6.3962825,5.210313084,4.900010098,6.474398278,5.425172166,4.687626172,4.556512001,6.177028821,5.586360274,4.177187639,5.732863996,5.668450308
Gene_688,Target,4.318418096,4.84109054,5.748823223,3.3978441,5.170906658,3.7702848,3.78301757,5.687777511,4.604506778,5.425550607,8.978035101,9.196535001,6.560304337,7.315623284,7.218237645,7.687072637,9.397351625,7.861378483,6.198243741,7.185063901
Gene_689,Target,7.498918563,5.948786782,6.188805413,8.535324082,6.044990056,6.17195329,7.365593418,7.952715895,6.76114897,7.04492214,6.304580067,4.511070087,4.392127319,5.339880961,6.38669846,4.140627373,6.293732915,4.795106868,4.702560093,6.075859344
Gene_690,Target,6.348843923,4.056624727,4.220647481,4.721218263,4.016653191,3.923500526,5.551162852,5.263411261,5.050891844,5.05077794,9.296273823,8.056050964,8.725841979,8.157287921,7.518618919,8.360261647,9.273606817,7.361329605,8.655798661,7.056860712
Gene_691,Target,6.314815015,7.228734585,7.497823892,8.881851324,6.598406841,5.700420417,7.62511323,5.567843819,6.68086519,7.599951829,4.28672098,6.093800199,3.341918893,2.25657984,6.775917215,5.717353019,6.782059063,5.407497943,4.996311775,5.354960951
Gene_692,Target,4.318989017,6.372507209,4.51117814,4.670509712,4.173263428,5.390794278,3.751685411,4.819292894,2.662514558,5.249865157,8.540546178,9.059974636,7.274834925,6.389022862,9.674201276,6.254272672,9.574797034,6.928732214,8.497321834,8.076781653
Gene_693,Target,6.890893797,6.127276221,6.342715213,6.309631894,7.61091788,7.474311152,6.63490021,7.252849312,7.44223339,6.678820094,4.601564447,6.361344894,2.800180729,5.22456259,6.680054946,4.424829018,4.230520558,5.706635317,6.084973498,4.275445811
Gene_694,Target,6.069372525,3.964802424,4.404808689,5.685919337,5.685369919,5.490891331,4.027912513,5.954920701,5.364909867,6.669234435,7.419037954,9.901705102,8.123072225,10.11780659,7.110501049,7.327336281,8.147354258,7.573180057,7.460699702,9.477178987
Gene_695,Target,6.098616471,8.749716637,7.070486119,6.939576166,5.793082218,7.091147135,6.191314501,9.407349035,6.435104817,7.319730699,5.098432392,5.514531485,3.898964935,3.405090063,6.117219657,5.645216626,6.740460427,5.59186873,5.927674864,6.640846247
Gene_696,Target,5.84652918,5.490144732,4.066031099,5.144486316,5.618287847,5.451783959,4.347006464,3.865957139,5.697844622,4.941504002,8.127240919,8.66192585,7.732972027,9.114161246,7.396458099,7.830726925,9.661924638,8.266312672,8.011276684,7.253439345
Gene_697,Target,5.762833991,7.235140039,7.218461676,8.499804535,6.607829733,7.252055656,6.900293735,8.363573781,6.46658611,7.401120522,6.379187838,5.774889032,5.773668904,4.625899533,5.488560442,3.91648813,5.494734462,5.389141235,5.606392097,5.91696908
Gene_698,Target,5.878450126,6.24229832,4.431251797,4.536467631,5.596099081,5.858892855,3.863961279,4.876701267,3.729566499,4.949802304,9.070008356,7.974048573,6.888939562,6.382635835,9.998328478,5.976678615,7.306403982,7.367347729,7.74883028,8.027841126
Gene_699,Target,6.5428463,7.76454302,8.342738687,6.273614729,7.71432469,6.91734974,5.76413214,5.500910673,5.996641146,6.084218767,6.78870515,4.174418935,4.357467383,6.584095521,3.908812102,5.216249292,3.356269948,3.519053188,3.31203473,5.138739493
Gene_700,Target,4.610424443,5.114195757,5.150914485,5.66205202,4.494034423,7.108489186,6.474279386,4.439306897,4.412288888,4.383015709,10.57058794,6.077234664,8.342014515,6.724220267,6.957144286,8.814576628,8.983239805,7.655846366,8.298648137,7.647794764
Gene_701,Target,6.08993883,7.280662668,5.964329603,7.273048744,7.53779815,7.500393176,8.877290404,6.453376369,7.208316112,6.353854098,5.421790237,5.038697291,4.674059545,6.927296573,3.719362873,4.150445725,3.95293744,7.100482365,5.285218529,5.791185214
Gene_702,Target,5.905671114,4.729527311,4.532760332,5.438127211,6.278225597,2.496763702,6.229489072,4.525546586,4.444368656,5.477039442,8.690687616,9.269762735,8.568035925,9.254072122,8.272941046,8.595424748,8.426076599,7.10483089,7.421254863,8.166338017
Gene_703,Target,5.82766747,7.516568512,7.558095866,7.270929372,7.618172711,7.593489875,5.839515228,7.004905043,7.716705501,6.686498749,5.691074182,5.364505076,3.419906038,5.355531346,5.732720806,6.289622544,4.220558686,4.955645721,3.700409568,5.472403126
Gene_704,Target,5.284593703,4.481246852,4.012462738,4.660931255,5.383424121,2.496209354,5.966760871,5.301678756,4.830352835,5.080315128,10.58888598,7.498816013,6.150778573,6.631460037,8.002186444,8.069057971,7.045285959,8.574706026,7.445352704,7.94453164
Gene_705,Target,7.643963308,7.230246015,6.357589358,6.37466401,8.666269365,6.454431862,8.889074205,7.06803063,7.373336253,7.836497223,5.055007112,4.672016803,6.193968122,3.713431559,6.711920241,6.260137027,6.156779192,6.13404417,8.10242022,4.286144395
Gene_706,Target,6.623768807,5.17339997,4.13447116,4.437258148,3.347424678,6.077373495,6.250224792,6.132700002,6.969563686,4.88590016,8.847838229,8.021374599,7.662371413,7.519725375,6.778167876,8.425419507,6.949462699,8.493705501,7.924350467,9.151852307
Gene_707,Target,7.437170112,5.924569378,7.059303318,5.053772941,5.669538982,7.886155668,8.291141894,6.620420124,6.574575663,6.514454964,5.288376625,6.745270762,4.030184418,7.022586449,5.999134952,4.706406054,3.358922475,5.352470824,6.244228792,5.749644476
Gene_708,Target,5.765192317,4.13310351,4.032390584,6.317861282,5.227838159,3.806987632,6.089537409,3.428805292,5.819835733,3.235637723,7.802700461,6.540780428,8.097749117,7.709125207,6.545463269,8.553484046,9.907327957,6.291423606,7.368149607,7.204048832
Gene_709,Target,7.957366506,6.509778683,5.372379366,6.455888097,5.578639981,6.541104381,6.078687956,6.27565737,6.646152904,6.18916299,3.776082809,4.743984267,4.415121211,5.478162115,4.523374409,5.288694026,4.624228917,4.726640881,5.90785575,5.905096158
Gene_710,Target,6.29180963,4.143777856,4.658135001,5.221474312,4.771562505,4.676495898,5.410667578,6.209778706,6.410769461,3.810405441,9.269225666,8.88803781,9.235017767,8.355899113,5.694229689,6.52617466,8.964876242,7.531986873,9.258921269,7.981629457
Gene_711,Target,5.814891788,6.939455627,6.196721325,7.224574527,5.697151501,7.511719919,6.949255582,7.9351829,9.216626463,6.711434397,5.803511567,5.505504266,2.984831687,3.516730516,4.446986612,4.664265228,5.408797797,5.092550334,4.943946521,5.656082777
Gene_712,Target,5.721126113,4.448079634,3.992366449,4.650770049,4.346403101,4.044382266,4.842617364,4.71184903,5.23586536,5.410448021,9.770364961,9.916394512,8.81629243,9.153056405,7.181706206,6.072044517,9.327108037,7.252173374,7.880777095,7.115627927
Gene_713,Target,7.571916882,6.667130419,7.027980909,6.75625849,5.684687394,6.373654362,9.499471685,7.244028442,6.346393836,6.725156629,5.202615104,5.28692638,5.76084228,3.710412282,5.946051393,4.718026832,4.876051488,4.7879195,4.551584163,5.496031801
Gene_714,Target,4.799326561,5.975749465,4.526642442,5.131755444,5.014695805,5.352878581,5.26267208,5.648963447,5.648372419,4.767624997,5.334179198,8.312536056,8.848606004,9.015878249,8.374022738,7.942555936,8.04359665,7.450739541,6.293741269,6.67583706
Gene_715,Target,7.433909487,7.080105872,7.851693666,6.656310359,7.119677397,6.50654719,5.742180847,8.930203691,6.59176851,7.326018512,5.356974078,6.27467092,4.608450278,4.776587717,4.661291685,5.94038088,4.39433207,4.130241475,4.632350029,5.545336524
Gene_716,Target,5.112542941,6.042009341,5.060243135,4.082551772,6.101781321,5.917422144,3.797079038,5.302718751,4.603551517,7.562669875,6.753984327,4.653097507,8.185103327,8.336967657,8.266941895,6.792564337,7.364970086,8.070662481,7.229754792,8.129576798
Gene_717,Target,6.083689498,6.875025509,7.042072194,6.120912108,7.538537768,5.927735004,8.40339355,9.420540979,8.594821848,8.521578801,4.058113714,4.806085504,2.894081883,5.72798735,3.87130418,4.995459429,5.077844133,6.08905987,6.973352544,5.832789527
Gene_718,Target,5.170765663,4.45420509,4.977285025,7.299851447,4.327339386,5.049297015,4.578461576,3.625498315,7.61306786,3.734970576,9.037359051,8.170449807,7.533015226,7.932428209,7.603719127,8.693757505,8.078528008,6.696552214,7.560163432,7.827423513
Gene_719,Target,7.505130935,7.645715775,8.4338489,6.916007088,6.193208929,7.49986045,6.403409554,9.10522899,4.810369331,6.570835803,4.006584125,5.540332165,3.343234804,4.938025123,4.799377899,3.817460556,4.385613858,6.043446005,4.610373218,4.86102739
Gene_720,Target,5.05041586,3.75327091,5.475395644,4.674301976,7.024170465,4.688826248,6.518968281,5.756434792,4.974785552,4.122343534,9.500558268,7.112564282,9.253264852,8.018476733,6.577689717,7.876244931,10.63800067,10.41236189,8.993663498,7.803504025
Gene_721,Target,6.593928279,6.116746835,6.621430781,7.721853936,7.206937179,5.205299012,8.888539148,6.558167313,8.219109752,7.260668008,4.404027096,4.688149786,6.765934836,5.122101032,6.107893818,5.791300639,3.924816132,4.432512083,4.774721472,3.900565806
Gene_722,Target,4.206602818,6.741414294,5.373491096,5.262461077,6.472180897,6.230782667,4.654747482,4.694446666,3.31173066,3.384546353,9.104247854,8.25648144,8.231447419,6.791706057,7.194648087,7.880188406,7.837479033,8.816424611,9.116968206,9.413872702
Gene_723,Target,6.717060189,7.43153291,7.51310945,6.682125274,7.891903842,7.258862236,8.000568179,7.635892911,7.709550884,5.192286188,5.466454699,4.651881235,4.197965015,6.609044668,3.736472119,6.322647164,5.090911579,3.085569907,5.336511224,2.746550913
Gene_724,Target,5.586457488,6.233919336,4.927646457,5.423163789,6.677038516,4.182915193,5.262198957,6.370587327,5.616073881,5.186870707,7.146345705,6.755457003,7.345238911,8.893796976,8.51104533,9.15657118,7.257525037,7.049659183,8.747995282,8.607937937
Gene_725,Target,5.988379907,7.536076998,5.444451952,6.719343576,5.650498687,5.865428795,6.228324735,7.025098906,8.39425044,7.383415987,4.160227288,4.48227891,6.330363085,3.601547492,4.818514765,2.735146299,4.873077821,5.76377546,4.627327181,4.905543066
Gene_726,Reference,4.771265463,5.393937478,5.128326487,5.460782989,5.031731791,6.269350568,4.666893164,6.092815044,5.257418103,4.647066119,9.947275625,8.823566162,9.290925574,7.162338767,8.302644254,8.614294787,8.119299094,8.419855758,6.964051816,8.188943155
Gene_727,Reference,7.618998857,6.621730592,7.273580875,6.179801983,5.259702818,6.066027776,6.376019776,7.284167646,6.17004938,8.806243887,4.938818815,6.085810765,5.212863567,5.452575589,4.831735824,5.847289095,3.412887584,4.732825228,5.445792935,5.186994158
