"Gene","Condition","Control_1","Control_2","Control_3","Control_4","Treatment_1","Treatment_2","Treatment_3","Treatment_4"
"miR-1385","Target",21.0762718602451,19.1693340778694,18.0356752020369,19.6462266995231,29.7039118435325,30.8327142102082,29.377051331528,28.4350524178455
"miR-1386","Target",30.6793591570915,29.2505339091707,30.3169279662787,29.8128558796569,19.5554864611153,20.307533163662,20.4988269084239,19.0666912743813
"miR-1387","Target",19.7057212583554,21.0810942417982,19.7318719083781,18.5004137493507,28.8202853754834,30.7522322011869,29.545278571679,30.1901129321602
"miR-1388","Target",31.5001833406126,31.158937905615,30.1243548227961,29.7117984582877,20.3132055610187,19.3988973806448,20.1730760722743,21.0403709527488
"miR-1389","Target",19.3770009896682,20.9543483141396,20.8827530922818,20.7185596171007,30.6522423872559,29.5403462798173,30.9228225099107,30.5104158854535
"miR-1390","Target",27.4856170163731,30.329713236911,30.535864349276,30.3223854651949,19.9312891694742,20.6086680017007,19.4562990524938,21.3102871091776
"miR-1391","Target",20.4436277907195,19.5368385400678,20.8599723669354,21.3281036389163,29.2165130174003,29.0985513194202,29.2114809869101,28.0969328257042
"miR-1392","Target",29.7668341842445,28.3544058052916,31.2089017408806,30.4311865596822,19.6525051403755,18.9988898070754,20.6779870680146,20.4986291037094
"miR-1393","Target",19.7342465904967,21.5641733191483,18.2294918921558,19.9825338383261,30.205464770577,30.6062110599495,28.9531672551016,30.9335052659461
"miR-1394","Target",29.5551803436389,30.77134015788,29.5172039796447,28.9025934767228,18.7331646232251,21.1665660670385,20.0322334652567,18.725965460535
"miR-1395","Target",19.8716088070195,19.2242271456742,18.6492548470728,20.2969693401451,29.3870284164286,29.1462704971009,31.1953359868061,30.1852513652067
"miR-1396","Target",30.4034040117435,31.5735925624517,30.2130922794987,28.4987429302136,20.4426507520258,21.5194403268794,19.4822155514213,22.5452060135504
"miR-1397","Target",20.243442040413,20.2511344512333,20.4243187358832,21.0844853443228,28.9924556307777,31.4247584273142,31.5423961329405,31.4487364351011
"miR-1398","Target",30.3709243496394,27.4641058356254,29.9979361112685,30.6133706919064,20.8007795849505,20.2696323593257,21.4183380982872,20.8397318238754
"miR-1399","Target",20.000811529368,19.3869575623076,19.1138184223547,21.4059377629336,30.2820959337067,31.3562088990914,28.059573606726,29.3311951601958
"miR-1400","Target",27.9383315141508,30.5673274529327,30.7991500750996,29.190667994198,20.9661024076248,21.1822848732543,21.2031121165131,19.1804947835709
"miR-1401","Target",19.7159634903901,21.2310820826347,20.0401650614098,21.6477282108053,31.228892074718,31.0731182884828,28.961481049454,30.798922758868
"miR-1402","Target",30.0922089842954,31.386911468684,29.06731055918,30.0690104443909,20.3706245113556,20.4911800019016,19.6546815027671,21.9587173816
"miR-1403","Target",20.4715058355192,18.8705464755936,17.5750184090785,20.0999982667892,30.7955344821851,30.6961337645193,30.0261145897138,29.6230842819344
"miR-1404","Target",29.6771616919768,30.798079698149,29.6596595452833,31.5857867320496,19.4699423614444,21.9447507846432,20.3659426059472,20.0717652799138
"miR-1405","Target",18.6009588115775,21.1155033378672,19.8817673070565,19.2816146396991,28.8955303840944,29.9920994406466,29.5379328841598,30.9777000097023
"miR-1406","Target",30.3837614633455,28.9769655906608,29.5257962539389,29.962198740605,20.2780576484669,19.3496874283957,21.2594458075147,19.5054275196077
"miR-1407","Target",19.8640295293774,20.32347898978,20.1938479657067,19.2297119908649,30.0534261027363,31.0232512348257,28.6238787549281,29.2741605508774
"miR-1408","Target",31.3730945552762,31.779163762185,30.468510069014,27.3871723024126,20.5941465983834,19.9270638051658,20.8100274360751,19.7585561687624
"miR-1409","Target",18.8230985921553,19.5352273054754,19.7853000355203,19.2272353516732,30.8503080355264,29.9790575564053,30.083997842859,29.2675739615235
"miR-1410","Target",30.6529265314163,29.8893680364477,30.9960863135492,29.586265689446,19.6230620071469,19.8717740873887,18.8660531760909,21.4148242291017
"miR-1411","Target",21.701680688187,19.4416943878782,20.3533568141901,20.2249682194952,29.8478889351234,30.3384189573554,30.31836134007,29.506431088183
"miR-1412","Target",29.8433710125842,30.5659058170649,30.4774084829091,29.039797359212,21.4913781182064,20.1095025760089,21.0064041376245,19.3623860772108
"miR-1413","Target",19.5606977256409,20.1624230855577,20.3469117447948,20.497395952336,30.5396106340316,29.1444877933381,30.8132398251573,29.7635777749173
"miR-1414","Target",30.3319573495491,28.037968451999,30.0771690458237,30.018767421106,19.6003579958361,20.9643525088045,19.5591311818639,21.3946180893526
"miR-1415","Target",19.6129457046264,20.0349808523397,19.4152290128931,20.619438162846,30.6931720947593,30.3773799118119,29.2381028844306,29.0377462804302
"miR-1416","Target",30.0141228252272,29.3451278889212,29.4600553318935,31.1056005562708,20.5868479457636,21.8621864159037,20.624910396807,19.966542196088
"miR-1417","Target",18.7173508400679,20.8546237621129,19.166945967385,21.3086688399574,32.0622207472055,29.0680250780119,29.1104925764354,30.8518677902242
"miR-1418","Target",29.8841652422223,30.9521329560077,30.8035804911596,29.9812146069809,19.1695274529826,21.2566473652968,19.3259224226273,20.9560326146928
"miR-1419","Target",20.7827931546468,17.9379629205935,18.0812551049794,19.170913763207,31.6268790592387,29.4757554061655,29.7473027524765,29.5393794950265
"miR-1420","Target",27.3580416833335,31.3248800644428,30.8592031838508,30.2420143160525,18.721593894133,21.3453547692345,20.642485098955,20.6243965636768
"miR-1421","Target",20.8050184894598,20.1142662001568,20.6587252456595,20.0934065075782,31.0963212733439,30.6251684301939,30.6640441809615,30.714687772652
"miR-1422","Target",29.6652164493327,30.635957680001,31.0612152754712,30.3970438319383,19.0644819049615,19.4641583959986,19.3579225406812,20.913798039723
"miR-1423","Target",20.4094312013552,19.5129750581616,21.1534350663566,20.3547323131615,30.206602506805,29.9309557201866,28.3513799625358,32.7600376763205
"miR-1424","Target",29.338815373656,29.8397591102224,29.3291674980701,30.7005253478107,20.5086316351028,19.6244288275844,19.7026276621067,18.2287399501863
"miR-1425","Target",21.3551720598079,19.3929923884438,19.659907690253,20.6182464686537,29.4318291237865,29.5046362196196,28.1221286250102,29.6787902014443
"miR-1426","Target",28.6385470773657,30.8004782552279,29.8938327026948,30.0484319113387,21.6664538744722,17.3571660551912,19.7263237891566,19.8040206424964
"miR-1427","Target",20.7831447883935,19.025603670481,19.5741704781328,19.3844278021542,30.3112341073234,29.9747604695381,30.4610033594436,29.4514367118836
"miR-1428","Target",29.7055401478059,29.8459848230227,29.7619059775325,28.7733374172806,21.7446319725205,21.3024159316902,19.8621606476709,20.0500403041383
"miR-1429","Target",19.2810737022204,20.3123204112187,18.5629358001354,20.5057864686544,27.9881611668874,28.9634503709749,31.9545761271458,29.9219558198108
"miR-1430","Target",29.7416507364442,29.8830493389354,29.4803645578246,30.9487639025966,19.7625102708349,20.7152703015427,21.8247214056693,21.5527814526623
"miR-1431","Target",19.5322304238871,19.9548272743443,20.798515711062,19.2037781370438,29.0204500496772,30.3207762033175,31.3952756625689,29.6985027507471
"miR-1432","Target",30.1633002919943,28.3302270983371,31.0512681037149,29.4258938397072,20.441898878699,19.0282925064186,19.3652955685537,22.2120808844357
"miR-1433","Target",21.9497881503321,19.2214126760334,20.7559447945688,19.2159837325188,29.5936958581055,30.8785032606078,29.8617665864525,31.5289850775898
"miR-1434","Target",31.1040611394786,28.5108786507931,29.2182708482076,29.0799697761348,20.7925229289979,19.3071194067369,19.0226951093913,19.7239165415621
"miR-1435","Target",19.1643253331393,19.2351560809733,21.2035114527715,18.97066127469,28.3054932322838,31.1925692482488,31.5377747462002,31.3113328055262
"miR-1436","Target",29.5012938425288,31.1831318284957,29.7179414977741,30.3129635544133,18.9387248008364,20.7550734553084,18.5326923348253,18.8254934547418
"miR-1437","Target",18.5763982807404,21.2616652995017,18.2391876145749,20.493723542482,30.9295688392575,31.4435122425441,31.9786701520588,28.5961211953365
"miR-1438","Target",31.0292884593575,28.5920414204664,29.9464243807237,30.9556761012301,19.4417189578109,20.1254263162139,21.8151103431314,20.1630368154388
"miR-1439","Target",19.2765336291769,20.5809549309974,19.1902870134996,19.8348522327586,30.836162359017,29.166106755506,31.4163392735424,31.0674123420022
"miR-1440","Target",29.8769013500984,30.7442431603332,31.3279956204239,28.610053131896,20.626394641992,18.62852904795,19.5672639742306,21.4999060611579
"miR-1441","Target",20.6956496274894,21.7801432827744,20.6152498948127,20.9493460234605,27.4803958593818,28.6129486394038,30.2777000998297,27.7706878164747
"miR-1442","Target",29.6586817361549,29.3759833503076,30.458406735644,30.0279662216711,20.9449400069045,19.3403332288397,20.0884287789215,18.7452592518095
"miR-1443","Target",20.6369581035748,18.7894808666421,20.7260237509226,22.6669133936125,29.9600175600253,30.5790886727288,31.1961487795466,30.4949056575327
"miR-1444","Target",31.3007926506208,29.0456838777214,28.1638132717612,30.5486125993604,19.864019313417,19.5606282637793,20.1799735048295,18.9311683072145
"miR-1445","Target",18.8625499557713,21.097500408335,21.1397832662445,19.793791357748,31.2740220062705,30.6927544549266,30.2537794548567,28.2292046978648
"miR-1446","Target",31.1394692346882,31.648051009065,30.2020553716153,29.9023077987913,20.1368242287613,20.0983028731528,18.6058134223231,19.2041436592576
"miR-1447","Target",21.218558386478,19.9161400327725,19.7014160292676,20.6687176555184,31.2459558110055,29.1786788337021,30.0629278990729,29.4007529728146
"miR-1448","Target",30.2745815590328,31.5068398285566,31.2326607409504,30.2579055207498,19.8810563598165,19.4428237995111,18.0349301511513,18.963217083389
"miR-1449","Target",20.1947144251673,18.5561482330448,20.4561150306727,20.4910703118111,29.2109309484598,30.2402059610003,30.6166371107212,28.8474036812561
"miR-1450","Target",28.0583034950115,30.6825009952143,31.2046778823708,32.0277963550677,20.4545271570379,18.476002932773,18.904459738719,19.5349461475687
"miR-1451","Target",20.8162652668917,20.321730212672,19.8155982217761,19.065360963522,30.7252105152946,30.8826524454048,30.9790869188219,28.6511580360883
"miR-1452","Target",30.8832790473946,28.7305848855275,30.4206710266801,31.1739837680011,19.3442921661313,20.8973060418036,19.5920856606553,20.313760220969
"miR-1453","Target",22.2572657179578,19.922877059539,19.2305996220038,19.5890546120526,29.594217849591,30.7661057367002,28.8104907630466,29.3696342382476
"miR-1454","Target",30.8102253661066,30.1292412128533,32.4736651488584,30.2460811851379,19.3216468976803,19.0257291959294,21.2619730379927,19.2183268165037
"miR-1455","Target",20.152241255267,19.3619689202564,21.1834974044203,20.6866084498748,30.0986581828409,31.4743530065269,28.4431444804758,29.8693187811402
"miR-1456","Target",28.6859476777091,30.2331660624715,30.8743213926889,30.3599500860192,19.1420337265217,19.6649123335226,19.4462573664667,19.5559209728757
"miR-1457","Target",19.7935740374823,20.7301480901716,18.9771458682051,19.5452765708849,31.4197895402045,30.812676912261,30.8296392142931,31.3191683287896
"miR-1458","Target",30.2769139020689,30.9356452001923,29.4639075092472,28.8611155248179,19.0487749516866,19.2158454114206,18.4278057974349,21.0403413848383
"miR-1459","Target",19.3107813637293,18.2318620259558,18.9168273676558,18.8346953617738,28.0869394583608,30.4302206734955,30.2312600411217,28.2247188828584
"miR-1460","Target",31.6095170704638,29.3177419499026,29.5041283644443,29.5281308183941,17.4258563271075,20.3154430905314,19.7978101004334,19.6644447111173
"miR-1461","Target",20.7026464436205,20.3143349567612,19.3532369032035,19.6825170195459,28.4049418721286,32.8429957992249,28.9382473190864,29.288477518039
"miR-1462","Target",31.6376638313667,30.3365797348586,28.6687059057718,30.4933522438183,19.3642710938845,19.754616210491,20.9073360871786,18.991187202298
"miR-1463","Target",19.1121149520381,20.0571740093442,18.7070179086128,19.973428589772,28.4433612123046,29.2289534312533,31.9569648765401,30.5672442417266
"miR-1464","Target",29.8472320779777,28.8404398686735,30.7945977764281,28.9341364693915,19.4867079301765,18.934090125178,19.3568242125622,20.8174140480959
"miR-1465","Target",19.3708886589585,21.4910664771545,20.233849803781,19.9922005953086,28.6850831949892,30.3353857777346,29.9068326528944,30.6465962137834
"miR-1466","Target",29.0306682678384,31.6811911871842,30.3573074125871,29.0598008585711,20.0595560264317,20.0986465287434,20.3244422357226,18.5853668126188
"miR-1467","Target",20.8502818506306,19.0591063275192,19.481241249251,20.5246636470667,29.5772056164043,29.8260979754364,29.1514231481648,29.1670803207888
"miR-1468","Target",30.6045474775015,30.975441869563,28.844237721392,29.2862009927349,19.3497933699623,18.2996826041084,19.7833919040422,20.2397042112376
"miR-1469","Target",19.9540934596991,19.6774795111644,20.6409668586685,22.7392738580092,27.6776145977344,28.2441595857174,30.26623729094,31.4822936794826
"miR-1470","Target",28.4409003833272,29.8959695332994,31.2350449912622,30.8853535713193,20.1092902404769,20.0383376399399,20.6135073645086,19.7845161126459
"miR-1471","Target",21.6535226787223,19.4424928453076,19.3244071470255,20.948145873343,30.4104519927721,31.303796861347,27.8809563307589,29.8585805048725
"miR-1472","Target",29.5949094037946,29.6271341077837,31.031002515398,28.5961717170526,20.1275603083071,21.1401493306194,20.702146665923,18.178154958861
"miR-1473","Target",19.4864424817333,19.0217918080248,19.0744727997191,19.1327240241501,30.7156814769599,28.9559444102943,30.7996058748441,30.0280693897319
"miR-1474","Target",28.8026386982644,30.2474761995307,31.138607104377,30.3590408128693,20.9660472243556,20.3781854129302,20.128149845285,17.8552873017567
"miR-1475","Target",21.007742100872,18.4428091063294,18.6251458908275,20.4840945934146,30.4192177229939,30.3290832679885,31.6827524981793,30.9557248200662
"miR-1476","Target",29.3994176822745,28.908544147142,31.5302080670529,29.7314929793535,19.9789188068171,21.219138442429,19.604729923071,19.5764978683922
"miR-1477","Target",19.2306732438126,20.7536196510745,19.1432806601122,17.8469206852017,28.930553905991,29.882066893335,29.0579659313604,30.2808725355872
"miR-1478","Target",30.3130230715313,28.3894529840927,29.7417605301958,30.9036202013773,20.3862832095449,20.1060304383689,18.2129833138784,20.1368675239451
"miR-1479","Target",21.3902815997208,21.2531072307836,19.5328094741585,20.9108654174414,30.8828172968537,31.4065674502288,30.8176123168396,28.586662438811
"miR-1480","Target",30.7592537512635,27.9480113372192,31.1211863306881,31.2836590022159,20.2454167665585,18.057397596148,21.0678701466739,20.9220602147129
"miR-1481","Target",21.2958084082672,19.836902426584,19.9490437706815,21.3478486420392,30.5850070186741,28.9158825796726,30.631431848691,30.4222126812428
"miR-1482","Target",30.6928132310236,30.5237567989507,30.5203370257047,30.7437405739714,19.7072820722391,21.4381348174445,19.1024823245308,20.5215828533612
"miR-1483","Target",17.9867324351871,20.075717810235,19.9554657643662,19.4850185498595,28.4296247243554,28.0541386691646,29.8586158696351,28.2076117595677
